pashto,english,source
تر هغې چې ستاسې په وطن کې ستاسې ژوند يا آزادۍ ته خطر وي او يا سخته ناروغي ولرئ؛ د پناغوښتنې په کړنلاره کې اصلي هېواد ته د لېږلو مخنيوی هم په پام کې نيول کيږي او نه ډيپورټ کېږئ. په داسې حالاتو کې تاسې ته د اوسېدو يو کلنه اجازه درکول کيږي خو له عادي مهاجرو يو څه کم حقوق لرئ.,"then you can receive asylum or refugee protection. The prerequisite is that the state or international organizations are unable to guarantee your protection in your homeland. Furthermore, you are as a generally rule not allowed to have arrived via safe third countries.",WMT20
دا بیانیه اضافه کوی چی د سږ کال د جنوری د لومړی نیټی څخه د آګست تر ۱۹ پوری، په مجموعه کی ۵۵۲۳ افغانی نظامی ځواکونه ددی هیواد په خشونتونو کی وژل سوی او ۹۶۶۵ تنه نور ټپیان سوی دی.,"According to the New York Times, national security adviser Susan Rice was the one who delivered the final message to Mohammed Morsi and his government that they were about to be deposed, and Secretary of State John Kerry publicly stated that the army was ""restoring democracy."" These moves certainly emboldened the generals.",WMT20
د کارونې ارقام ښیي چې وینډوز نن نن ورځ د محتوياتو د مدیریت سیستم (CMS) دی. ځواکمن کول د ټولو ویب څخه د 26٪ څخه زیاتدا د بلاگرانو، ویب ډیزاینرانو، او آنلاین کاروباري شرکتونو ترمنځ په زړه پورې یو غوره دی.,"Usage statistics show that WordPress is the most popular content management system (CMS) today. Powering over 26% of the entire web, it’s clearly a favorite amongst bloggers, web designers, and online entrepreneurs.",WMT20
کور > Blog > وېب وسايل > د ډیری ویب څنګه لاسرسی: د تور ویب، براؤزر، او د انټرنټ ویب پاڼې ګورت کول,"Home › Blog › Web Tools › How to Access the Dark Web: Browsing Dark Web, TOR Browser, and .Onion Websites",WMT20
د چټک پوستکي نارینه به د ښي ښي لاس په اړه د قبایلي ټیټ تور تیزا رنګ غوره کړي. د قبايلي ټايټ دا رنګ ډک به هغوی ته خندا وګوري,Light skin men will prefer the dark design ink of the Tribal tattoo on the upper right arm. This Ink Design of the Tribal tattoo will give them swagger look,WMT20
** د مایکروسافټ Azure Stack روزنیز کورس او تصدیق سره د هایبرډ کلاډ د تنظیم کولو او عملی کولو لپاره د خپل مائیکروسافټ واوچرز (SATV) لرې کړئ.,✓ best M20537 XCHARX Configuring and Operating a Hybrid Cloud with Microsoft Azure Stack training institutes in delhi ncr,WMT20
د دې وخت په کوربه نړۍ کې ډیری مهمې نیکمرغه ښکاري ښکاري او دا هغه څه وو چې ما ته یو تولید جوړ کړ چې په بازار کې د دې کمښت لپاره رامینځ ته کیږي.,Several major indispensabilities seemed to be lacking in the hosting world of that time and that was what motivated me to create a product that would make up for this deficiency in the market.,WMT20
د براون خلک د خپل کلتوري دوستۍ ټیټ سره مینه لري؛ دا د ټایټ ډیزاین جوړوي چې ښکلي او ښکلې ښکاري,Brown friends will love friendship tattoo on their shoulder with a brown ink design; this tattoo design make them alluring and pretty,WMT20
د کابل والي: په دې ویاړم چې د هرې ولسوالۍ خلک راڅخه لومړی د پوهني بهیر پیاوړتیا او پوهني ته د لازیاتي پاملرني غوښتنه کوي.,Inauguration of the Shahrak Malomin in Mosahe district and the distribution of the property Certificate to a number of teachers in the district of 15 November 2017,WMT20
ښاغلي محمداصف وردک دغه مرکه په جرمنی کی دافضل خان لالاسره دزیږکال ۲۰۰۷ دجون په دوهمه اونی کی کړی وه چی دلمریزکال۱۳۸۶دغبرګولی او دسپوږمیزکال ۱۴۴۸ دجمادی الاول سره سمون خوری. محمداصف وردګ ددغی ارزښتمنی مرکی ټول متن په لپه نومی مجله کی خپورکړی دی:,"Also, “if the birthplace of concepts or ideas is the issue,” Professor Sato argues that neither Christianity “was born in the West, nor was Classical Greek civilization of Western origin.”",WMT20
کور > محصولات > د بریښنا انرژی > د توان وړ چلوونکی > د لینګیدونکې شمسی پینل د کرسټال بریښنا تولید سیسټم,Home > Products > Solar Power Bank > Foldable Solar Charger > Flexible Solar Panel Single Crystal Power Generation System,WMT20
> د لاهور په آر اے بازار كښې دوه ځان مرګي چاؤدنې٬ 35 كسان مړه او په درځنونو ژوبل شو,"ADELAIDE, March 17 (APP): Pakistan team got a big blow ahead of their quarter-final match against Australia at Adelaide Oval on Friday after stress fracture in the pelvis, a team official announced on Tuesday.",WMT20
"لیکوال : آزادي رادیو | ډول : د رسنیو مقالې | دخپریدو نیټه : ۱۳۹۴ - کب - ۱ | منبع : آزادي رادیو | نور کلیدي موضوعات : , د افغانستان آبي حوزې, د افغانستان اوبه, د بریښنا بندونه","Author : Fetemeh Aman and Barbara Slavin | Type : Paper | Date of Publication : November 2013 | Source/s : Atlantic Council | tags : , Afghanistan, Helmand River Basin, India, Iran, Pakistan, Sanctions, South Asia, Water Management, Water Sharing",WMT20
د کلیو د بیا رغونې او پراختیا وزیر او ورسره پلاوي، د سر تېرو د معیشتی و ضعې له کتلو او د هغوي دویناوو د اورېدلو په ترڅ کې له هغوی شره یو ځای روژه ماتې وکړ ، د پرمختیایی پروګرامونو او کرهنې د بهبود او دهیواد په کلیو کې یې د امنیت په برخه کې خبرې وکړې .,"During the receiving of the appreciation letter, Minister Wais Ahmad Barmak, Minister of Rural Rehabilitation and Development said that this Appreciation Letter is the fruit of efforts of his team against the renovation of rural communities. He once again committed that he will implement fundamental projects in the rural communities.",WMT20
4.5-5000g توکي ممکن د ورته مقدار بسته کولو ماشین کې وي په دوامداره توګه د ترمیم وړ ، د بریښنایی کی بورډ او د خالي سکرو بیلابیل ماډلونو تنظیم سره,"4.5-5000g of materials may be on the same quantitative packing machine continuously adjustable, by adjusting the electronic keyboard and different models of blanking screw",WMT20
مخکې له یوه نوي هارډ ډسک ډرایو په کارولو سره، دا مصلحت وي چې تاسو يعنې د فزیکي جلا عمل ټيکلی partitioning ترسره هارډ ډسک ډرایو په مختلفو برخو او يا partitions.,"Before using a new hard disk drive, it is advisable that you perform disk partitioning i.e. the act of separating a physical hard disk drive into various sections or partitions. Once you have it partitioned, you will need to format it so that you will be able to store your files in it.",WMT20
يوريت دي مار Blanco Y Negro يوريت دي مار Terrazas Al Mar يوريت دي مار Gran Hotel Flamingo يوريت دي مار Ridomar يوريت دي مار Acapulco يوريت دي مار Bolero Park يوريت دي مار Maria Del Mar يوريت دي مار La Carolina يوريت دي مار Trimar يوريت دي مار Clipper يوريت دي مار Salamar,Subject: Choose subject… Change booking Cancel booking I did not stay at the hotel Hotel info Partnership Other Check prices and availability Group booking (for business clients) Group booking (for travel agencies) Request my personal data Remove my personal data,WMT20
په هغه صورت کې چې تاسو به د غوږ د ټایټ تر شا پوټکی ترلاسه کړئ، تاسو باید فرصت برابر کړئ ترڅو ډاډ ترلاسه کړئ چې تاسو غوره یاست.,"In the event that you will consider getting a feather behind the ear tattoo, you ought to set aside out opportunity to guarantee that you have the best.",WMT20
